MCGS_TIME,MCGS_TIMEMS,Temp,PH,DO,NH4,CA,Salinity,Unnamed: 8,SensorID
6/22/2022 14:36,98,22.9,7.93,5.01,81.550003,4.94,0.22,473,Sensor-39
6/22/2022 14:36,98,22.9,7.92,4.99,82.260002,4.94,0.22,472,Sensor-40
6/22/2022 14:37,98,22.9,7.93,4.98,82.260002,4.94,0.22,473,Sensor-41
6/22/2022 14:37,98,22.9,7.93,4.99,81.550003,4.94,0.22,472,Sensor-42
6/22/2022 14:38,98,22.9,7.93,5.0,81.550003,4.94,0.22,472,Sensor-43
6/22/2022 14:38,99,22.9,7.93,5.01,81.550003,4.94,0.22,472,Sensor-44
6/22/2022 14:39,98,22.9,7.93,5.03,81.550003,4.94,0.22,472,Sensor-45
6/22/2022 14:39,98,22.9,7.92,5.04,81.550003,4.94,0.22,472,Sensor-46
6/22/2022 14:40,98,22.9,7.93,5.03,81.550003,4.94,0.22,472,Sensor-47
6/22/2022 14:40,98,22.9,7.93,5.02,82.260002,4.92,0.22,472,Sensor-48
6/22/2022 14:41,98,22.9,7.93,5.01,82.260002,4.92,0.22,473,Sensor-49
6/22/2022 14:41,98,22.9,7.93,5.0,82.260002,4.92,0.22,472,Sensor-50
6/22/2022 14:42,98,22.9,7.93,4.99,82.260002,4.92,0.22,473,Sensor-51
6/22/2022 14:42,98,22.9,7.93,4.99,82.260002,4.92,0.22,472,Sensor-52
6/22/2022 14:43,99,22.9,7.94,4.99,82.260002,4.92,0.22,472,Sensor-53
6/22/2022 14:43,98,22.9,7.93,4.98,82.260002,4.92,0.22,473,Sensor-54
6/22/2022 14:44,98,22.9,7.93,4.98,82.260002,4.92,0.22,473,Sensor-55
6/22/2022 14:44,99,22.9,7.93,4.98,82.260002,4.92,0.22,473,Sensor-56
6/22/2022 14:45,98,22.9,7.93,4.97,82.260002,4.94,0.22,472,Sensor-57
6/22/2022 14:45,98,22.9,7.92,4.98,82.260002,4.94,0.22,473,Sensor-58
6/22/2022 14:46,98,22.9,7.93,4.97,82.260002,4.94,0.22,473,Sensor-59
6/22/2022 14:46,98,22.9,7.93,4.97,82.260002,4.94,0.22,472,Sensor-60
6/22/2022 14:47,98,22.9,7.93,4.98,82.260002,4.94,0.22,473,Sensor-61
6/22/2022 14:47,98,22.9,7.93,4.98,82.260002,4.94,0.22,473,Sensor-62
6/22/2022 14:48,98,22.9,7.93,4.98,82.260002,4.94,0.22,473,Sensor-63
6/22/2022 14:48,98,22.8,7.93,4.99,82.260002,4.94,0.22,473,Sensor-64
6/22/2022 14:49,98,22.9,7.93,4.99,82.260002,4.94,0.22,473,Sensor-65
6/22/2022 14:49,98,22.8,7.93,5.0,82.260002,4.94,0.22,473,Sensor-66
6/22/2022 14:50,99,22.8,7.93,4.99,82.260002,4.92,0.22,473,Sensor-67
6/22/2022 14:50,98,22.8,7.93,4.97,82.260002,4.92,0.22,473,Sensor-68
6/22/2022 14:51,98,22.8,7.93,4.97,82.260002,4.92,0.22,473,Sensor-69
6/22/2022 14:51,99,22.8,7.92,4.97,82.260002,4.92,0.22,473,Sensor-70
6/22/2022 14:52,99,22.8,7.93,4.97,82.260002,4.92,0.22,472,Sensor-71
6/22/2022 14:52,98,22.8,7.93,4.99,82.260002,4.92,0.22,473,Sensor-72
6/22/2022 14:53,98,22.8,7.93,5.0,82.260002,4.92,0.22,472,Sensor-73
6/22/2022 14:53,98,22.8,7.93,5.0,82.260002,4.92,0.22,473,Sensor-74
6/22/2022 14:54,98,22.8,7.93,5.0,82.260002,4.92,0.22,473,Sensor-75
6/22/2022 14:54,98,22.8,7.93,5.0,82.260002,4.92,0.22,473,Sensor-76
6/22/2022 14:55,98,22.8,7.93,5.01,82.260002,4.92,0.22,472,Sensor-77
6/22/2022 14:55,99,22.8,7.93,5.0,82.260002,4.92,0.22,472,Sensor-78
6/22/2022 14:56,98,22.8,7.93,4.99,82.260002,4.92,0.22,472,Sensor-79
6/22/2022 14:56,98,22.8,7.93,5.0,81.550003,4.92,0.22,473,Sensor-80
6/22/2022 14:57,98,22.8,7.93,4.98,81.550003,4.92,0.22,473,Sensor-81
6/22/2022 14:57,99,22.8,7.93,4.99,81.550003,4.92,0.22,473,Sensor-82
6/22/2022 14:58,99,22.8,7.93,4.99,81.550003,4.92,0.22,473,Sensor-83
6/22/2022 14:58,98,22.8,7.93,4.98,81.550003,4.92,0.22,473,Sensor-84
6/22/2022 14:59,98,22.8,7.93,5.0,82.260002,4.92,0.22,473,Sensor-85
6/22/2022 14:59,98,22.8,7.93,5.0,82.260002,4.92,0.22,473,Sensor-86
6/22/2022 15:00,98,22.8,7.93,5.0,82.519997,4.92,0.22,473,Sensor-87
6/22/2022 15:00,99,22.8,7.94,4.98,82.519997,4.92,0.22,473,Sensor-88
6/22/2022 15:01,99,22.8,7.93,4.98,82.519997,4.92,0.22,473,Sensor-89
6/22/2022 15:01,99,22.8,7.93,4.98,82.519997,4.92,0.22,472,Sensor-90
6/22/2022 15:02,98,22.8,7.93,4.97,82.519997,4.92,0.22,473,Sensor-91
6/22/2022 15:02,98,22.8,7.94,4.97,82.519997,4.92,0.22,473,Sensor-92
6/22/2022 15:03,98,22.8,7.93,4.97,82.519997,4.92,0.22,472,Sensor-93
6/22/2022 15:03,98,22.8,7.93,4.96,82.519997,4.9,0.22,473,Sensor-94
6/22/2022 15:04,98,22.8,7.94,4.96,82.519997,4.9,0.22,473,Sensor-95
6/22/2022 15:04,99,22.8,7.93,4.95,82.519997,4.9,0.22,473,Sensor-96
6/22/2022 15:05,99,22.8,7.94,4.95,82.519997,4.9,0.22,473,Sensor-97
6/22/2022 15:05,98,22.8,7.93,4.95,82.519997,4.9,0.22,473,Sensor-98
6/22/2022 15:06,98,22.8,7.93,4.95,82.519997,4.9,0.22,473,Sensor-99
6/22/2022 15:06,98,22.8,7.93,4.95,82.519997,4.9,0.22,473,Sensor-100
6/22/2022 15:07,98,22.8,7.92,4.95,82.519997,4.9,0.22,473,Sensor-1
6/22/2022 15:07,99,22.8,7.92,4.94,81.809998,4.9,0.22,473,Sensor-2
6/22/2022 15:08,98,22.8,7.92,4.95,81.809998,4.9,0.22,473,Sensor-3
6/22/2022 15:08,98,22.8,7.92,4.97,81.809998,4.9,0.22,473,Sensor-4
6/22/2022 15:09,98,22.8,7.92,4.97,81.809998,4.9,0.22,473,Sensor-5
6/22/2022 15:09,98,22.8,7.92,4.97,81.809998,4.9,0.22,473,Sensor-6
6/22/2022 15:10,98,22.8,7.92,4.97,81.809998,4.9,0.22,473,Sensor-7
6/22/2022 15:10,99,22.8,7.92,4.97,81.809998,4.9,0.22,473,Sensor-8
6/22/2022 15:11,99,22.8,7.92,4.97,81.809998,4.9,0.22,473,Sensor-9
6/22/2022 15:11,99,22.8,7.92,4.97,81.809998,4.9,0.22,473,Sensor-10
6/22/2022 15:12,98,22.8,7.92,4.97,81.809998,4.9,0.22,473,Sensor-11
6/22/2022 15:12,98,22.8,7.92,4.97,81.809998,4.9,0.22,473,Sensor-12
6/22/2022 15:13,98,22.8,7.92,4.97,81.809998,4.9,0.22,473,Sensor-13
6/22/2022 15:13,98,22.8,7.92,4.97,81.809998,4.9,0.22,473,Sensor-14
6/22/2022 15:14,98,22.8,7.92,4.97,81.809998,4.9,0.22,473,Sensor-15
6/22/2022 15:14,98,22.8,7.92,4.97,81.809998,4.9,0.22,473,Sensor-16
6/22/2022 15:15,98,22.8,7.92,4.97,81.809998,4.9,0.22,473,Sensor-17
6/22/2022 15:15,98,22.8,7.92,4.97,81.809998,4.9,0.22,473,Sensor-18
6/22/2022 15:16,99,22.8,7.92,4.97,81.809998,4.9,0.22,473,Sensor-19
6/22/2022 15:16,98,22.8,7.92,4.97,81.809998,4.9,0.22,473,Sensor-20
6/22/2022 15:17,98,22.8,7.92,4.97,81.809998,4.9,0.22,473,Sensor-21
6/22/2022 15:17,98,22.8,7.92,4.97,81.809998,4.9,0.22,473,Sensor-22
6/22/2022 15:18,98,22.8,7.92,4.97,81.809998,4.9,0.22,473,Sensor-23
6/22/2022 15:18,98,22.8,7.92,4.97,81.809998,4.9,0.22,473,Sensor-24
6/22/2022 15:19,98,22.8,7.92,4.97,81.809998,4.9,0.22,473,Sensor-25
6/22/2022 15:19,98,22.8,7.92,4.97,81.809998,4.9,0.22,473,Sensor-26
6/22/2022 15:20,98,22.8,7.92,4.97,81.809998,4.9,0.22,473,Sensor-27
6/22/2022 15:20,98,22.8,7.92,4.97,81.809998,4.9,0.22,473,Sensor-28
6/22/2022 15:21,99,22.8,7.92,4.97,81.809998,4.9,0.22,473,Sensor-29
6/22/2022 15:21,99,22.8,7.92,4.97,81.809998,4.9,0.22,473,Sensor-30
9/28/2022 17:40,19,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-31
9/28/2022 18:33,20,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-32
9/28/2022 18:34,20,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-33
9/28/2022 18:34,20,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-34
9/28/2022 18:35,19,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-35
9/28/2022 18:35,19,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-36
9/28/2022 18:36,20,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-37
9/28/2022 18:36,19,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-38
9/28/2022 18:37,19,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-39
9/28/2022 18:37,20,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-40
9/28/2022 18:38,20,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-41
9/28/2022 18:38,20,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-42
9/28/2022 18:39,19,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-43
9/28/2022 18:39,19,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-44
9/28/2022 18:40,19,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-45
9/28/2022 18:40,20,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-46
9/28/2022 18:41,19,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-47
9/28/2022 18:41,19,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-48
9/28/2022 18:42,19,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-49
9/28/2022 18:42,20,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-50
9/28/2022 18:43,20,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-51
9/28/2022 18:43,19,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-52
9/28/2022 18:44,20,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-53
9/28/2022 18:44,20,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-54
9/28/2022 18:45,20,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-55
9/28/2022 18:45,19,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-56
9/28/2022 18:46,20,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-57
9/28/2022 18:46,19,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-58
9/28/2022 18:47,20,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-59
9/28/2022 18:47,19,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-60
9/28/2022 18:48,19,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-61
9/28/2022 18:48,20,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-62
9/28/2022 18:49,19,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-63
9/28/2022 18:49,20,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-64
9/28/2022 18:50,19,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-65
9/28/2022 18:50,19,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-66
9/28/2022 18:51,20,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-67
9/28/2022 18:51,19,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-68
9/28/2022 18:52,20,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-69
9/28/2022 18:52,19,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-70
9/28/2022 18:53,20,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-71
9/28/2022 18:53,20,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-72
9/28/2022 18:54,20,0.0,0.0,0.0,0.0,0.0,0.0,0,Sensor-73
10/3/2022 19:00,25,28.4,0.0,0.0,0.0,0.0,0.17,367,Sensor-74
10/3/2022 19:01,25,28.4,0.0,0.0,0.0,0.0,0.17,365,Sensor-75
10/3/2022 19:01,25,28.4,0.0,0.0,0.0,0.0,0.17,365,Sensor-76
10/3/2022 19:02,26,28.4,0.0,0.0,0.0,0.0,0.17,366,Sensor-77
10/3/2022 19:02,25,28.4,0.0,0.0,0.0,0.0,0.17,365,Sensor-78
10/3/2022 19:03,25,28.4,0.0,0.0,0.0,0.0,0.17,366,Sensor-79
10/3/2022 19:03,25,28.4,0.0,0.0,0.0,0.0,0.17,366,Sensor-80
10/3/2022 19:04,25,28.4,0.0,0.0,0.0,0.0,0.17,365,Sensor-81
10/3/2022 19:04,26,28.5,0.0,0.0,0.0,0.0,0.17,365,Sensor-82
10/3/2022 19:05,25,28.5,0.0,0.0,0.0,0.0,0.17,365,Sensor-83
10/3/2022 17:08,422,28.5,0.0,0.0,0.0,0.0,0.17,365,Sensor-84
10/3/2022 17:08,421,28.5,0.0,0.0,0.0,0.0,0.17,365,Sensor-85
10/3/2022 17:09,421,28.5,0.0,0.0,0.0,0.0,0.17,365,Sensor-86
10/3/2022 17:09,422,28.5,0.0,0.0,0.0,0.0,0.17,364,Sensor-87
10/3/2022 17:10,421,28.5,0.0,0.0,0.0,0.0,0.17,365,Sensor-88
10/3/2022 17:10,421,28.5,0.0,0.0,0.0,0.0,0.17,365,Sensor-89
10/3/2022 17:11,421,28.5,0.0,0.0,0.0,0.0,0.7,1411,Sensor-90
10/3/2022 17:11,422,28.5,0.0,0.0,0.0,0.0,0.7,1410,Sensor-91
10/3/2022 17:12,422,28.5,0.0,0.0,0.0,0.0,0.7,1408,Sensor-92
10/3/2022 17:12,421,28.5,0.0,0.0,0.0,0.0,0.7,1411,Sensor-93
10/3/2022 17:13,422,28.5,0.0,0.0,0.0,0.0,0.7,1412,Sensor-94
10/3/2022 17:13,421,28.5,0.0,0.0,0.0,0.0,0.7,1412,Sensor-95
10/3/2022 17:14,422,28.5,0.0,0.0,0.0,0.0,0.7,1410,Sensor-96
10/3/2022 17:14,422,28.5,0.0,0.0,0.0,0.0,0.7,1413,Sensor-97
10/3/2022 17:15,422,28.5,0.0,0.0,0.0,0.0,0.7,1413,Sensor-98
10/3/2022 17:15,421,28.5,0.0,0.0,0.0,0.0,0.7,1413,Sensor-99
10/3/2022 17:16,421,28.5,0.0,0.0,0.0,0.0,0.7,1413,Sensor-100
10/3/2022 17:16,421,28.5,0.0,0.0,0.0,0.0,0.7,1411,Sensor-1
10/3/2022 17:17,421,28.5,0.0,0.0,0.0,0.0,0.7,1415,Sensor-2
10/3/2022 17:17,421,28.5,0.0,0.0,0.0,0.0,0.7,1410,Sensor-3
10/3/2022 17:18,421,28.5,0.0,0.0,0.0,0.0,0.7,1411,Sensor-4
10/3/2022 17:18,421,28.5,0.0,0.0,0.0,0.0,0.7,1414,Sensor-5
10/3/2022 17:19,422,28.5,0.0,0.0,0.0,0.0,0.7,1410,Sensor-6
10/3/2022 17:19,422,28.5,0.0,0.0,0.0,0.0,0.7,1409,Sensor-7
10/3/2022 17:20,422,28.5,0.0,0.0,0.0,0.0,0.7,1413,Sensor-8
10/3/2022 17:20,421,28.5,0.0,0.0,0.0,0.0,0.7,1411,Sensor-9
10/3/2022 17:21,421,28.5,0.0,0.0,0.0,0.0,0.7,1414,Sensor-10
10/3/2022 17:21,421,28.5,0.0,0.0,0.0,0.0,0.7,1411,Sensor-11
10/3/2022 17:22,421,28.5,0.0,0.0,0.0,0.0,0.7,1411,Sensor-12
10/3/2022 17:22,422,28.5,0.0,0.0,0.0,0.0,0.7,1410,Sensor-13
10/3/2022 17:23,421,28.5,0.0,0.0,0.0,0.0,0.7,1410,Sensor-14
10/3/2022 17:23,421,28.5,0.0,0.0,0.0,0.0,0.7,1415,Sensor-15
10/3/2022 17:24,421,28.5,0.0,0.0,0.0,0.0,0.7,1408,Sensor-16
10/3/2022 17:24,421,28.5,0.0,0.0,0.0,0.0,0.7,1408,Sensor-17
10/3/2022 17:25,421,28.5,0.0,0.0,0.0,0.0,0.7,1407,Sensor-18
10/3/2022 17:25,422,28.5,0.0,0.0,0.0,0.0,0.7,1413,Sensor-19
10/3/2022 17:26,421,28.5,0.0,0.0,0.0,0.0,0.7,1411,Sensor-20
10/3/2022 17:26,421,28.5,0.0,0.0,0.0,0.0,0.7,1413,Sensor-21
10/3/2022 17:31,84,28.4,0.0,0.0,0.0,0.0,0.7,1410,Sensor-22
10/3/2022 17:31,83,28.4,0.0,0.0,0.0,0.0,0.7,1412,Sensor-23
10/3/2022 17:32,83,28.4,0.0,0.0,0.0,0.0,0.7,1413,Sensor-24
10/3/2022 17:32,84,28.4,0.0,0.0,0.0,0.0,0.7,1411,Sensor-25
10/3/2022 17:33,84,28.4,0.0,0.0,0.0,0.0,0.7,1416,Sensor-26
10/3/2022 17:33,84,28.4,0.0,0.0,0.0,0.0,0.7,1413,Sensor-27
10/3/2022 17:34,83,28.4,0.0,0.0,0.0,0.0,0.7,1410,Sensor-28
10/3/2022 17:34,84,28.4,0.0,0.0,0.0,0.0,0.7,1412,Sensor-29
10/3/2022 17:35,84,28.4,0.0,0.0,0.0,0.0,0.7,1410,Sensor-30
10/3/2022 17:35,84,28.4,0.0,0.0,0.0,0.0,0.7,1412,Sensor-31
10/3/2022 17:36,84,28.4,0.0,0.0,0.0,0.0,0.7,1408,Sensor-32
10/3/2022 17:36,83,28.4,0.0,0.0,0.0,0.0,0.7,1412,Sensor-33
10/3/2022 17:37,83,28.4,0.0,0.0,0.0,0.0,0.7,1412,Sensor-34
10/3/2022 17:37,83,28.4,0.0,0.0,0.0,0.0,0.7,1410,Sensor-35
10/3/2022 17:38,83,28.4,0.0,0.0,0.0,0.0,0.7,1408,Sensor-36
10/3/2022 17:38,83,28.4,0.0,0.0,0.0,0.0,0.7,1411,Sensor-37
10/3/2022 17:39,84,28.4,0.0,0.0,0.0,0.0,0.7,1410,Sensor-38
10/3/2022 17:39,84,28.5,0.0,0.0,0.0,0.0,0.7,1410,Sensor-39
10/3/2022 17:40,83,28.4,0.0,0.0,0.0,0.0,0.7,1413,Sensor-40
10/3/2022 17:40,84,28.5,0.0,0.0,0.0,0.0,0.7,1410,Sensor-41
10/3/2022 17:41,83,28.5,0.0,0.0,0.0,0.0,0.7,1410,Sensor-42
10/3/2022 17:41,84,28.5,0.0,0.0,0.0,0.0,0.7,1412,Sensor-43
10/3/2022 17:42,83,28.5,0.0,0.0,0.0,0.0,0.7,1410,Sensor-44
10/3/2022 17:42,83,28.5,0.0,0.0,0.0,0.0,0.7,1410,Sensor-45
10/3/2022 17:43,83,28.5,0.0,0.0,0.0,0.0,0.7,1412,Sensor-46
10/3/2022 17:43,83,28.5,0.0,0.0,0.0,0.0,0.7,1410,Sensor-47
10/3/2022 17:44,83,28.5,0.0,0.0,0.0,0.0,0.7,1413,Sensor-48
10/3/2022 17:44,83,28.5,0.0,0.0,0.0,0.0,0.7,1410,Sensor-49
10/3/2022 17:45,84,28.5,0.0,0.0,0.0,0.0,0.7,1413,Sensor-50
10/3/2022 17:45,83,28.5,0.0,0.0,0.0,0.0,0.7,1412,Sensor-51
10/3/2022 17:46,84,28.5,0.0,0.0,0.0,0.0,0.7,1411,Sensor-52
10/3/2022 17:46,83,28.5,0.0,0.0,0.0,0.0,0.7,1411,Sensor-53
10/3/2022 17:47,84,28.5,0.0,0.0,0.0,0.0,0.7,1410,Sensor-54
10/3/2022 17:47,84,28.5,0.0,0.0,0.0,0.0,0.7,1413,Sensor-55
10/3/2022 17:48,83,28.5,0.0,0.0,0.0,0.0,0.7,1411,Sensor-56
10/3/2022 17:48,83,28.5,0.0,0.0,0.0,0.0,0.7,1409,Sensor-57
10/3/2022 17:49,84,28.5,0.0,0.0,0.0,0.0,0.7,1409,Sensor-58
10/3/2022 17:49,84,28.5,0.0,0.0,0.0,0.0,0.7,1411,Sensor-59
10/3/2022 17:50,84,28.5,0.0,0.0,0.0,0.0,0.7,1410,Sensor-60
10/3/2022 17:50,83,28.5,0.0,0.0,0.0,0.0,0.7,1409,Sensor-61
10/3/2022 17:51,84,28.5,0.0,0.0,0.0,0.0,0.7,1409,Sensor-62
10/3/2022 17:51,84,28.5,0.0,0.0,0.0,0.0,0.7,1407,Sensor-63
10/3/2022 17:53,90,28.4,0.0,0.0,0.0,0.0,0.7,1407,Sensor-64
10/3/2022 17:53,91,28.4,0.0,0.0,0.0,0.0,0.7,1408,Sensor-65
10/3/2022 17:54,90,28.4,0.0,0.0,0.0,0.0,0.7,1411,Sensor-66
10/3/2022 17:54,91,28.5,0.0,0.0,0.0,0.0,0.7,1411,Sensor-67
10/3/2022 17:55,91,28.5,0.0,0.0,0.0,0.0,0.7,1412,Sensor-68
10/3/2022 17:55,91,28.4,0.0,0.0,0.0,0.0,0.7,1411,Sensor-69
10/3/2022 17:56,91,28.5,0.0,0.0,0.0,0.0,0.7,1410,Sensor-70
10/3/2022 17:56,91,28.4,0.0,0.0,0.0,0.0,0.7,1409,Sensor-71
10/3/2022 17:57,91,28.4,0.0,0.0,0.0,0.0,0.7,1412,Sensor-72
10/3/2022 18:02,120,28.4,0.0,0.0,0.0,0.0,0.7,1414,Sensor-73
10/3/2022 18:02,121,28.4,0.0,0.0,0.0,0.0,0.7,1413,Sensor-74
10/3/2022 18:03,120,28.4,0.0,0.0,0.0,0.0,0.7,1410,Sensor-75
10/3/2022 18:03,121,28.4,0.0,0.0,0.0,0.0,0.7,1413,Sensor-76
10/3/2022 18:04,120,28.4,0.0,0.0,0.0,0.0,0.7,1415,Sensor-77
10/3/2022 18:04,120,28.4,0.0,0.0,0.0,0.0,0.7,1412,Sensor-78
10/3/2022 18:05,120,28.4,0.0,0.0,0.0,0.0,0.7,1414,Sensor-79
10/3/2022 18:05,120,28.4,0.0,0.0,0.0,0.0,0.7,1412,Sensor-80
10/3/2022 18:06,120,28.4,0.0,0.0,0.0,0.0,0.7,1410,Sensor-81
10/3/2022 18:06,120,28.4,0.0,0.0,0.0,0.0,0.7,1408,Sensor-82
10/3/2022 18:07,120,28.4,0.0,0.0,0.0,0.0,0.7,1411,Sensor-83
10/3/2022 18:07,120,28.4,0.0,0.0,0.0,0.0,0.7,1409,Sensor-84
10/3/2022 18:08,120,28.4,0.0,0.0,0.0,0.0,0.7,1411,Sensor-85
10/3/2022 18:08,121,28.4,0.0,0.0,0.0,0.0,0.7,1409,Sensor-86
10/3/2022 18:09,120,28.4,0.0,0.0,0.0,0.0,0.7,1408,Sensor-87
10/3/2022 18:09,121,28.4,0.0,0.0,0.0,0.0,0.7,1410,Sensor-88
10/3/2022 18:10,121,28.4,0.0,0.0,0.0,0.0,0.7,1413,Sensor-89
10/3/2022 18:10,120,28.4,0.0,0.0,0.0,0.0,0.7,1413,Sensor-90
10/3/2022 18:11,120,28.4,0.0,0.0,0.0,0.0,0.7,1411,Sensor-91
10/3/2022 18:11,120,28.4,0.0,0.0,0.0,0.0,0.7,1413,Sensor-92
10/3/2022 18:12,120,28.4,0.0,0.0,0.0,0.0,0.7,1413,Sensor-93
10/3/2022 18:12,120,28.4,0.0,0.0,0.0,0.0,0.7,1409,Sensor-94
10/3/2022 18:13,120,28.4,0.0,0.0,0.0,0.0,0.7,1413,Sensor-95
10/3/2022 18:13,120,28.5,0.0,0.0,0.0,0.0,0.7,1409,Sensor-96
